row_type;algorithm;size;case_name;run_number;time_ms;sorted_correctly
trial;merge_sort;10000;prefix_50%;72;0.463500;1
trial;merge_sort;10000;prefix_50%;73;0.537600;1
trial;merge_sort;10000;prefix_50%;74;0.602800;1
trial;merge_sort;10000;prefix_50%;75;0.639200;1
trial;merge_sort;10000;prefix_50%;76;0.723400;1
trial;merge_sort;10000;prefix_50%;77;0.812300;1
trial;merge_sort;10000;prefix_50%;78;0.844300;1
trial;merge_sort;10000;prefix_50%;79;0.741800;1
trial;merge_sort;10000;prefix_50%;80;0.665600;1
trial;merge_sort;10000;prefix_50%;81;0.620200;1
trial;merge_sort;10000;prefix_50%;82;0.579000;1
trial;merge_sort;10000;prefix_50%;83;0.525500;1
trial;merge_sort;10000;prefix_50%;84;0.532000;1
trial;merge_sort;10000;prefix_50%;85;0.443600;1
trial;merge_sort;10000;prefix_50%;86;0.412300;1
trial;merge_sort;10000;prefix_50%;87;0.396500;1
trial;merge_sort;10000;prefix_50%;88;0.395900;1
trial;merge_sort;10000;prefix_50%;89;0.391000;1
trial;merge_sort;10000;prefix_50%;90;0.687800;1
trial;merge_sort;10000;prefix_50%;91;0.407500;1
trial;merge_sort;10000;prefix_50%;92;0.396000;1
trial;merge_sort;10000;prefix_50%;93;0.397400;1
trial;merge_sort;10000;prefix_50%;94;0.398100;1
trial;merge_sort;10000;prefix_50%;95;0.453500;1
trial;merge_sort;10000;prefix_50%;96;0.503800;1
trial;merge_sort;10000;prefix_50%;97;0.563200;1
trial;merge_sort;10000;prefix_50%;98;0.610600;1
trial;merge_sort;10000;prefix_50%;99;0.618200;1
average;merge_sort;10000;prefix_50%;-1;0.573039;1
trial;merge_sort;10000;prefix_75%;0;0.362800;1
trial;merge_sort;10000;prefix_75%;1;0.347900;1
trial;merge_sort;10000;prefix_75%;2;0.332100;1
trial;merge_sort;10000;prefix_75%;3;0.322800;1
trial;merge_sort;10000;prefix_75%;4;0.314900;1
trial;merge_sort;10000;prefix_75%;5;0.340300;1
trial;merge_sort;10000;prefix_75%;6;0.345100;1
trial;merge_sort;10000;prefix_75%;7;0.377900;1
trial;merge_sort;10000;prefix_75%;8;0.391400;1
trial;merge_sort;10000;prefix_75%;9;0.425000;1
trial;merge_sort;10000;prefix_75%;10;0.461400;1
trial;merge_sort;10000;prefix_75%;11;0.495800;1
trial;merge_sort;10000;prefix_75%;12;0.493100;1
trial;merge_sort;10000;prefix_75%;13;0.463600;1
trial;merge_sort;10000;prefix_75%;14;0.480400;1
trial;merge_sort;10000;prefix_75%;15;0.491000;1
trial;merge_sort;10000;prefix_75%;16;0.463000;1
trial;merge_sort;10000;prefix_75%;17;0.457300;1
trial;merge_sort;10000;prefix_75%;18;0.636900;1
trial;merge_sort;10000;prefix_75%;19;0.478200;1
trial;merge_sort;10000;prefix_75%;20;0.637900;1
trial;merge_sort;10000;prefix_75%;21;0.351000;1
trial;merge_sort;10000;prefix_75%;22;0.334800;1
trial;merge_sort;10000;prefix_75%;23;0.383400;1
trial;merge_sort;10000;prefix_75%;24;0.655300;1
trial;merge_sort;10000;prefix_75%;25;0.837500;1
trial;merge_sort;10000;prefix_75%;26;1.192200;1
trial;merge_sort;10000;prefix_75%;27;1.072600;1
trial;merge_sort;10000;prefix_75%;28;1.080100;1
trial;merge_sort;10000;prefix_75%;29;0.660500;1
trial;merge_sort;10000;prefix_75%;30;1.282300;1
trial;merge_sort;10000;prefix_75%;31;0.948500;1
trial;merge_sort;10000;prefix_75%;32;0.556900;1
trial;merge_sort;10000;prefix_75%;33;0.643000;1
trial;merge_sort;10000;prefix_75%;34;0.449700;1
trial;merge_sort;10000;prefix_75%;35;0.450200;1
trial;merge_sort;10000;prefix_75%;36;0.506100;1
trial;merge_sort;10000;prefix_75%;37;0.737300;1
trial;merge_sort;10000;prefix_75%;38;0.614000;1
trial;merge_sort;10000;prefix_75%;39;0.438800;1
trial;merge_sort;10000;prefix_75%;40;0.412000;1
trial;merge_sort;10000;prefix_75%;41;0.408600;1
trial;merge_sort;10000;prefix_75%;42;0.364200;1
trial;merge_sort;10000;prefix_75%;43;0.574800;1
trial;merge_sort;10000;prefix_75%;44;0.398300;1
trial;merge_sort;10000;prefix_75%;45;0.386300;1
trial;merge_sort;10000;prefix_75%;46;0.363900;1
trial;merge_sort;10000;prefix_75%;47;0.336200;1
trial;merge_sort;10000;prefix_75%;48;0.317900;1
trial;merge_sort;10000;prefix_75%;49;0.304600;1
trial;merge_sort;10000;prefix_75%;50;0.319500;1
trial;merge_sort;10000;prefix_75%;51;0.269900;1
trial;merge_sort;10000;prefix_75%;52;0.379500;1
trial;merge_sort;10000;prefix_75%;53;0.264000;1
trial;merge_sort;10000;prefix_75%;54;0.355600;1
trial;merge_sort;10000;prefix_75%;55;0.590200;1
trial;merge_sort;10000;prefix_75%;56;0.275200;1
trial;merge_sort;10000;prefix_75%;57;0.267700;1
trial;merge_sort;10000;prefix_75%;58;0.257100;1
trial;merge_sort;10000;prefix_75%;59;0.265300;1
trial;merge_sort;10000;prefix_75%;60;0.312800;1
trial;merge_sort;10000;prefix_75%;61;0.258900;1
trial;merge_sort;10000;prefix_75%;62;0.307300;1
trial;merge_sort;10000;prefix_75%;63;0.259300;1
trial;merge_sort;10000;prefix_75%;64;0.257500;1
trial;merge_sort;10000;prefix_75%;65;0.259900;1
trial;merge_sort;10000;prefix_75%;66;0.258600;1
trial;merge_sort;10000;prefix_75%;67;0.284100;1
trial;merge_sort;10000;prefix_75%;68;0.737100;1
trial;merge_sort;10000;prefix_75%;69;0.398300;1
trial;merge_sort;10000;prefix_75%;70;0.298800;1
trial;merge_sort;10000;prefix_75%;71;0.379200;1
trial;merge_sort;10000;prefix_75%;72;0.260200;1
trial;merge_sort;10000;prefix_75%;73;0.323500;1
trial;merge_sort;10000;prefix_75%;74;0.317200;1
trial;merge_sort;10000;prefix_75%;75;0.289100;1
trial;merge_sort;10000;prefix_75%;76;0.257800;1
trial;merge_sort;10000;prefix_75%;77;0.276200;1
trial;merge_sort;10000;prefix_75%;78;0.292700;1
trial;merge_sort;10000;prefix_75%;79;0.256900;1
trial;merge_sort;10000;prefix_75%;80;0.268400;1
trial;merge_sort;10000;prefix_75%;81;0.261700;1
trial;merge_sort;10000;prefix_75%;82;0.263700;1
trial;merge_sort;10000;prefix_75%;83;0.262400;1
trial;merge_sort;10000;prefix_75%;84;0.261000;1
trial;merge_sort;10000;prefix_75%;85;0.256400;1
trial;merge_sort;10000;prefix_75%;86;0.257400;1
trial;merge_sort;10000;prefix_75%;87;0.260200;1
trial;merge_sort;10000;prefix_75%;88;0.312400;1
trial;merge_sort;10000;prefix_75%;89;0.309400;1
trial;merge_sort;10000;prefix_75%;90;0.315500;1
trial;merge_sort;10000;prefix_75%;91;0.288200;1
trial;merge_sort;10000;prefix_75%;92;0.282500;1
trial;merge_sort;10000;prefix_75%;93;0.270200;1
trial;merge_sort;10000;prefix_75%;94;0.271600;1
trial;merge_sort;10000;prefix_75%;95;0.270700;1
trial;merge_sort;10000;prefix_75%;96;0.265500;1
trial;merge_sort;10000;prefix_75%;97;0.270400;1
trial;merge_sort;10000;prefix_75%;98;0.266800;1
trial;merge_sort;10000;prefix_75%;99;0.636000;1
average;merge_sort;10000;prefix_75%;-1;0.415596;1
trial;merge_sort;10000;prefix_95%;0;0.351800;1
trial;merge_sort;10000;prefix_95%;1;0.278800;1
trial;merge_sort;10000;prefix_95%;2;0.256200;1
trial;merge_sort;10000;prefix_95%;3;0.227600;1
trial;merge_sort;10000;prefix_95%;4;0.165300;1
trial;merge_sort;10000;prefix_95%;5;0.166100;1
trial;merge_sort;10000;prefix_95%;6;0.169300;1
trial;merge_sort;10000;prefix_95%;7;0.166300;1
trial;merge_sort;10000;prefix_95%;8;0.164500;1
trial;merge_sort;10000;prefix_95%;9;0.161100;1
trial;merge_sort;10000;prefix_95%;10;0.157800;1
trial;merge_sort;10000;prefix_95%;11;0.158600;1
trial;merge_sort;10000;prefix_95%;12;0.159000;1
trial;merge_sort;10000;prefix_95%;13;0.163200;1
trial;merge_sort;10000;prefix_95%;14;0.213700;1
trial;merge_sort;10000;prefix_95%;15;0.251500;1
trial;merge_sort;10000;prefix_95%;16;0.196100;1
trial;merge_sort;10000;prefix_95%;17;0.189600;1
trial;merge_sort;10000;prefix_95%;18;0.187600;1
trial;merge_sort;10000;prefix_95%;19;0.228400;1
trial;merge_sort;10000;prefix_95%;20;0.195300;1
trial;merge_sort;10000;prefix_95%;21;0.198700;1
trial;merge_sort;10000;prefix_95%;22;0.211500;1
trial;merge_sort;10000;prefix_95%;23;0.168700;1
trial;merge_sort;10000;prefix_95%;24;0.199300;1
trial;merge_sort;10000;prefix_95%;25;0.177400;1
trial;merge_sort;10000;prefix_95%;26;0.163700;1
trial;merge_sort;10000;prefix_95%;27;0.207900;1
trial;merge_sort;10000;prefix_95%;28;0.171400;1
trial;merge_sort;10000;prefix_95%;29;0.268800;1
trial;merge_sort;10000;prefix_95%;30;0.252000;1
trial;merge_sort;10000;prefix_95%;31;0.492100;1
trial;merge_sort;10000;prefix_95%;32;0.421100;1
