row_type;algorithm;size;case_name;run_number;time_ms;sorted_correctly
trial;quicksort;10000;prefix_75%;20;0.427000;1
trial;quicksort;10000;prefix_75%;21;0.214500;1
trial;quicksort;10000;prefix_75%;22;0.179200;1
trial;quicksort;10000;prefix_75%;23;0.484400;1
trial;quicksort;10000;prefix_75%;24;0.390800;1
trial;quicksort;10000;prefix_75%;25;0.414800;1
trial;quicksort;10000;prefix_75%;26;0.713700;1
trial;quicksort;10000;prefix_75%;27;0.941700;1
trial;quicksort;10000;prefix_75%;28;0.515100;1
trial;quicksort;10000;prefix_75%;29;0.479500;1
trial;quicksort;10000;prefix_75%;30;0.529300;1
trial;quicksort;10000;prefix_75%;31;0.520700;1
trial;quicksort;10000;prefix_75%;32;0.270600;1
trial;quicksort;10000;prefix_75%;33;0.321200;1
trial;quicksort;10000;prefix_75%;34;0.267700;1
trial;quicksort;10000;prefix_75%;35;0.417600;1
trial;quicksort;10000;prefix_75%;36;0.257200;1
trial;quicksort;10000;prefix_75%;37;0.407500;1
trial;quicksort;10000;prefix_75%;38;0.285900;1
trial;quicksort;10000;prefix_75%;39;0.264500;1
trial;quicksort;10000;prefix_75%;40;0.246500;1
trial;quicksort;10000;prefix_75%;41;0.241200;1
trial;quicksort;10000;prefix_75%;42;0.225900;1
trial;quicksort;10000;prefix_75%;43;0.417200;1
trial;quicksort;10000;prefix_75%;44;0.237700;1
trial;quicksort;10000;prefix_75%;45;0.226200;1
trial;quicksort;10000;prefix_75%;46;0.216000;1
trial;quicksort;10000;prefix_75%;47;0.207400;1
trial;quicksort;10000;prefix_75%;48;0.203100;1
trial;quicksort;10000;prefix_75%;49;0.199800;1
trial;quicksort;10000;prefix_75%;50;0.172400;1
trial;quicksort;10000;prefix_75%;51;0.343600;1
trial;quicksort;10000;prefix_75%;52;0.206100;1
trial;quicksort;10000;prefix_75%;53;0.161300;1
trial;quicksort;10000;prefix_75%;54;0.294100;1
trial;quicksort;10000;prefix_75%;55;0.394600;1
trial;quicksort;10000;prefix_75%;56;0.166300;1
trial;quicksort;10000;prefix_75%;57;0.167100;1
trial;quicksort;10000;prefix_75%;58;0.165000;1
trial;quicksort;10000;prefix_75%;59;0.180900;1
trial;quicksort;10000;prefix_75%;60;0.250800;1
trial;quicksort;10000;prefix_75%;61;0.159700;1
trial;quicksort;10000;prefix_75%;62;0.161300;1
trial;quicksort;10000;prefix_75%;63;0.161700;1
trial;quicksort;10000;prefix_75%;64;0.159300;1
trial;quicksort;10000;prefix_75%;65;0.176300;1
trial;quicksort;10000;prefix_75%;66;0.180700;1
trial;quicksort;10000;prefix_75%;67;0.298900;1
trial;quicksort;10000;prefix_75%;68;0.323200;1
trial;quicksort;10000;prefix_75%;69;0.252000;1
trial;quicksort;10000;prefix_75%;70;0.224200;1
trial;quicksort;10000;prefix_75%;71;0.163400;1
trial;quicksort;10000;prefix_75%;72;0.171200;1
trial;quicksort;10000;prefix_75%;73;0.230900;1
trial;quicksort;10000;prefix_75%;74;0.181000;1
trial;quicksort;10000;prefix_75%;75;0.182200;1
trial;quicksort;10000;prefix_75%;76;0.160100;1
trial;quicksort;10000;prefix_75%;77;0.178500;1
trial;quicksort;10000;prefix_75%;78;0.160300;1
trial;quicksort;10000;prefix_75%;79;0.160300;1
trial;quicksort;10000;prefix_75%;80;0.172700;1
trial;quicksort;10000;prefix_75%;81;0.163000;1
trial;quicksort;10000;prefix_75%;82;0.161800;1
trial;quicksort;10000;prefix_75%;83;0.162100;1
trial;quicksort;10000;prefix_75%;84;0.161800;1
trial;quicksort;10000;prefix_75%;85;0.158600;1
trial;quicksort;10000;prefix_75%;86;0.169900;1
trial;quicksort;10000;prefix_75%;87;0.162300;1
trial;quicksort;10000;prefix_75%;88;0.227300;1
trial;quicksort;10000;prefix_75%;89;0.209600;1
trial;quicksort;10000;prefix_75%;90;0.185800;1
trial;quicksort;10000;prefix_75%;91;0.181400;1
trial;quicksort;10000;prefix_75%;92;0.172600;1
trial;quicksort;10000;prefix_75%;93;0.167100;1
trial;quicksort;10000;prefix_75%;94;0.168600;1
trial;quicksort;10000;prefix_75%;95;0.165600;1
trial;quicksort;10000;prefix_75%;96;0.168000;1
trial;quicksort;10000;prefix_75%;97;0.164300;1
trial;quicksort;10000;prefix_75%;98;0.168100;1
trial;quicksort;10000;prefix_75%;99;0.465100;1
average;quicksort;10000;prefix_75%;-1;0.262326;1
trial;quicksort;10000;prefix_95%;0;0.134100;1
trial;quicksort;10000;prefix_95%;1;0.129300;1
trial;quicksort;10000;prefix_95%;2;0.127900;1
trial;quicksort;10000;prefix_95%;3;0.088600;1
trial;quicksort;10000;prefix_95%;4;0.093600;1
trial;quicksort;10000;prefix_95%;5;0.086400;1
trial;quicksort;10000;prefix_95%;6;0.085800;1
trial;quicksort;10000;prefix_95%;7;0.083000;1
trial;quicksort;10000;prefix_95%;8;0.090700;1
trial;quicksort;10000;prefix_95%;9;0.083200;1
trial;quicksort;10000;prefix_95%;10;0.091000;1
trial;quicksort;10000;prefix_95%;11;0.080500;1
trial;quicksort;10000;prefix_95%;12;0.082600;1
trial;quicksort;10000;prefix_95%;13;0.099100;1
trial;quicksort;10000;prefix_95%;14;0.098300;1
trial;quicksort;10000;prefix_95%;15;0.109700;1
trial;quicksort;10000;prefix_95%;16;0.103000;1
trial;quicksort;10000;prefix_95%;17;0.098300;1
trial;quicksort;10000;prefix_95%;18;0.108400;1
trial;quicksort;10000;prefix_95%;19;0.100500;1
trial;quicksort;10000;prefix_95%;20;0.106800;1
trial;quicksort;10000;prefix_95%;21;0.104300;1
trial;quicksort;10000;prefix_95%;22;0.106600;1
trial;quicksort;10000;prefix_95%;23;0.090300;1
trial;quicksort;10000;prefix_95%;24;0.083300;1
trial;quicksort;10000;prefix_95%;25;0.084300;1
trial;quicksort;10000;prefix_95%;26;0.089500;1
trial;quicksort;10000;prefix_95%;27;0.086100;1
trial;quicksort;10000;prefix_95%;28;0.101600;1
trial;quicksort;10000;prefix_95%;29;0.321900;1
trial;quicksort;10000;prefix_95%;30;0.131700;1
trial;quicksort;10000;prefix_95%;31;0.178300;1
trial;quicksort;10000;prefix_95%;32;0.203700;1
trial;quicksort;10000;prefix_95%;33;0.147200;1
trial;quicksort;10000;prefix_95%;34;0.182700;1
trial;quicksort;10000;prefix_95%;35;0.119400;1
trial;quicksort;10000;prefix_95%;36;0.148900;1
trial;quicksort;10000;prefix_95%;37;0.113800;1
trial;quicksort;10000;prefix_95%;38;0.109400;1
trial;quicksort;10000;prefix_95%;39;0.138600;1
trial;quicksort;10000;prefix_95%;40;0.088200;1
trial;quicksort;10000;prefix_95%;41;0.099300;1
trial;quicksort;10000;prefix_95%;42;0.115400;1
trial;quicksort;10000;prefix_95%;43;0.115200;1
trial;quicksort;10000;prefix_95%;44;0.091000;1
trial;quicksort;10000;prefix_95%;45;0.085400;1
trial;quicksort;10000;prefix_95%;46;0.085800;1
trial;quicksort;10000;prefix_95%;47;0.086400;1
trial;quicksort;10000;prefix_95%;48;0.082300;1
trial;quicksort;10000;prefix_95%;49;0.082600;1
trial;quicksort;10000;prefix_95%;50;0.085100;1
trial;quicksort;10000;prefix_95%;51;0.086900;1
trial;quicksort;10000;prefix_95%;52;0.086600;1
trial;quicksort;10000;prefix_95%;53;0.085700;1
trial;quicksort;10000;prefix_95%;54;0.082700;1
trial;quicksort;10000;prefix_95%;55;0.230400;1
trial;quicksort;10000;prefix_95%;56;0.164500;1
trial;quicksort;10000;prefix_95%;57;0.195700;1
trial;quicksort;10000;prefix_95%;58;0.142400;1
trial;quicksort;10000;prefix_95%;59;0.099200;1
trial;quicksort;10000;prefix_95%;60;0.082000;1
trial;quicksort;10000;prefix_95%;61;0.089400;1
trial;quicksort;10000;prefix_95%;62;0.092100;1
trial;quicksort;10000;prefix_95%;63;0.183300;1
trial;quicksort;10000;prefix_95%;64;0.148600;1
trial;quicksort;10000;prefix_95%;65;0.192700;1
trial;quicksort;10000;prefix_95%;66;0.300200;1
trial;quicksort;10000;prefix_95%;67;0.238500;1
trial;quicksort;10000;prefix_95%;68;0.319800;1
trial;quicksort;10000;prefix_95%;69;0.120400;1
trial;quicksort;10000;prefix_95%;70;0.100500;1
trial;quicksort;10000;prefix_95%;71;0.089400;1
trial;quicksort;10000;prefix_95%;72;0.087000;1
trial;quicksort;10000;prefix_95%;73;0.088500;1
trial;quicksort;10000;prefix_95%;74;0.095300;1
trial;quicksort;10000;prefix_95%;75;0.082600;1
trial;quicksort;10000;prefix_95%;76;0.086100;1
trial;quicksort;10000;prefix_95%;77;0.086300;1
trial;quicksort;10000;prefix_95%;78;0.168800;1
trial;quicksort;10000;prefix_95%;79;0.241900;1
trial;quicksort;10000;prefix_95%;80;0.084600;1
trial;quicksort;10000;prefix_95%;81;0.085600;1
trial;quicksort;10000;prefix_95%;82;0.104700;1
trial;quicksort;10000;prefix_95%;83;0.086100;1
trial;quicksort;10000;prefix_95%;84;0.090400;1
trial;quicksort;10000;prefix_95%;85;0.084400;1
trial;quicksort;10000;prefix_95%;86;0.083900;1
trial;quicksort;10000;prefix_95%;87;0.080500;1
trial;quicksort;10000;prefix_95%;88;0.079800;1
trial;quicksort;10000;prefix_95%;89;0.081200;1
trial;quicksort;10000;prefix_95%;90;0.080300;1
trial;quicksort;10000;prefix_95%;91;0.080000;1
trial;quicksort;10000;prefix_95%;92;0.082800;1
trial;quicksort;10000;prefix_95%;93;0.082900;1
trial;quicksort;10000;prefix_95%;94;0.091700;1
trial;quicksort;10000;prefix_95%;95;0.095600;1
trial;quicksort;10000;prefix_95%;96;0.090500;1
trial;quicksort;10000;prefix_95%;97;0.172700;1
trial;quicksort;10000;prefix_95%;98;0.133400;1
trial;quicksort;10000;prefix_95%;99;0.092100;1
average;quicksort;10000;prefix_95%;-1;0.115698;1
trial;quicksort;10000;prefix_99%;0;0.147000;1
trial;quicksort;10000;prefix_99%;1;0.081300;1
trial;quicksort;10000;prefix_99%;2;0.168400;1
trial;quicksort;10000;prefix_99%;3;0.155300;1
trial;quicksort;10000;prefix_99%;4;0.297000;1
trial;quicksort;10000;prefix_99%;5;0.069400;1
trial;quicksort;10000;prefix_99%;6;0.067900;1
trial;quicksort;10000;prefix_99%;7;0.121800;1
trial;quicksort;10000;prefix_99%;8;0.088000;1
trial;quicksort;10000;prefix_99%;9;0.194700;1
trial;quicksort;10000;prefix_99%;10;0.172600;1
trial;quicksort;10000;prefix_99%;11;0.070200;1
trial;quicksort;10000;prefix_99%;12;0.067400;1
trial;quicksort;10000;prefix_99%;13;0.070000;1
trial;quicksort;10000;prefix_99%;14;0.067200;1
trial;quicksort;10000;prefix_99%;15;0.075500;1
trial;quicksort;10000;prefix_99%;16;0.070000;1
trial;quicksort;10000;prefix_99%;17;0.069500;1
trial;quicksort;10000;prefix_99%;18;0.068900;1
trial;quicksort;10000;prefix_99%;19;0.069700;1
trial;quicksort;10000;prefix_99%;20;0.076900;1
trial;quicksort;10000;prefix_99%;21;0.069800;1
trial;quicksort;10000;prefix_99%;22;0.067400;1
trial;quicksort;10000;prefix_99%;23;0.068100;1
trial;quicksort;10000;prefix_99%;24;0.102600;1
trial;quicksort;10000;prefix_99%;25;0.070500;1
