row_type;algorithm;size;case_name;run_number;time_ms;sorted_correctly
trial;introsort;10000;prefix_75%;61;0.159700;1
trial;introsort;10000;prefix_75%;62;0.160200;1
trial;introsort;10000;prefix_75%;63;0.168300;1
trial;introsort;10000;prefix_75%;64;0.160000;1
trial;introsort;10000;prefix_75%;65;0.162600;1
trial;introsort;10000;prefix_75%;66;0.164000;1
trial;introsort;10000;prefix_75%;67;0.743300;1
trial;introsort;10000;prefix_75%;68;0.254400;1
trial;introsort;10000;prefix_75%;69;0.244800;1
trial;introsort;10000;prefix_75%;70;0.234200;1
trial;introsort;10000;prefix_75%;71;0.161100;1
trial;introsort;10000;prefix_75%;72;0.169400;1
trial;introsort;10000;prefix_75%;73;0.157900;1
trial;introsort;10000;prefix_75%;74;0.165300;1
trial;introsort;10000;prefix_75%;75;0.159900;1
trial;introsort;10000;prefix_75%;76;0.158500;1
trial;introsort;10000;prefix_75%;77;0.181700;1
trial;introsort;10000;prefix_75%;78;0.161400;1
trial;introsort;10000;prefix_75%;79;0.159500;1
trial;introsort;10000;prefix_75%;80;0.165400;1
trial;introsort;10000;prefix_75%;81;0.162100;1
trial;introsort;10000;prefix_75%;82;0.159300;1
trial;introsort;10000;prefix_75%;83;0.161500;1
trial;introsort;10000;prefix_75%;84;0.160000;1
trial;introsort;10000;prefix_75%;85;0.156400;1
trial;introsort;10000;prefix_75%;86;0.161900;1
trial;introsort;10000;prefix_75%;87;0.159600;1
trial;introsort;10000;prefix_75%;88;0.196600;1
trial;introsort;10000;prefix_75%;89;0.194500;1
trial;introsort;10000;prefix_75%;90;0.176600;1
trial;introsort;10000;prefix_75%;91;0.180600;1
trial;introsort;10000;prefix_75%;92;0.166700;1
trial;introsort;10000;prefix_75%;93;0.167500;1
trial;introsort;10000;prefix_75%;94;0.171600;1
trial;introsort;10000;prefix_75%;95;0.163000;1
trial;introsort;10000;prefix_75%;96;0.166600;1
trial;introsort;10000;prefix_75%;97;0.161700;1
trial;introsort;10000;prefix_75%;98;0.298900;1
trial;introsort;10000;prefix_75%;99;0.310700;1
average;introsort;10000;prefix_75%;-1;0.250727;1
trial;introsort;10000;prefix_95%;0;0.166500;1
trial;introsort;10000;prefix_95%;1;0.125400;1
trial;introsort;10000;prefix_95%;2;0.092600;1
trial;introsort;10000;prefix_95%;3;0.088000;1
trial;introsort;10000;prefix_95%;4;0.084000;1
trial;introsort;10000;prefix_95%;5;0.082500;1
trial;introsort;10000;prefix_95%;6;0.081900;1
trial;introsort;10000;prefix_95%;7;0.081900;1
trial;introsort;10000;prefix_95%;8;0.081800;1
trial;introsort;10000;prefix_95%;9;0.081600;1
trial;introsort;10000;prefix_95%;10;0.096900;1
trial;introsort;10000;prefix_95%;11;0.079100;1
trial;introsort;10000;prefix_95%;12;0.080000;1
trial;introsort;10000;prefix_95%;13;0.097500;1
trial;introsort;10000;prefix_95%;14;0.107100;1
trial;introsort;10000;prefix_95%;15;0.127700;1
trial;introsort;10000;prefix_95%;16;0.096200;1
trial;introsort;10000;prefix_95%;17;0.094500;1
trial;introsort;10000;prefix_95%;18;0.092200;1
trial;introsort;10000;prefix_95%;19;0.097400;1
trial;introsort;10000;prefix_95%;20;0.104100;1
trial;introsort;10000;prefix_95%;21;0.100100;1
trial;introsort;10000;prefix_95%;22;0.082900;1
trial;introsort;10000;prefix_95%;23;0.084700;1
trial;introsort;10000;prefix_95%;24;0.083800;1
trial;introsort;10000;prefix_95%;25;0.082500;1
trial;introsort;10000;prefix_95%;26;0.082200;1
trial;introsort;10000;prefix_95%;27;0.092800;1
trial;introsort;10000;prefix_95%;28;0.127900;1
trial;introsort;10000;prefix_95%;29;0.217000;1
trial;introsort;10000;prefix_95%;30;0.124600;1
trial;introsort;10000;prefix_95%;31;0.162900;1
trial;introsort;10000;prefix_95%;32;0.202500;1
trial;introsort;10000;prefix_95%;33;0.114600;1
trial;introsort;10000;prefix_95%;34;0.174300;1
trial;introsort;10000;prefix_95%;35;0.118000;1
trial;introsort;10000;prefix_95%;36;0.143100;1
trial;introsort;10000;prefix_95%;37;0.158500;1
trial;introsort;10000;prefix_95%;38;0.111000;1
trial;introsort;10000;prefix_95%;39;0.112500;1
trial;introsort;10000;prefix_95%;40;0.086400;1
trial;introsort;10000;prefix_95%;41;0.093300;1
trial;introsort;10000;prefix_95%;42;0.110800;1
trial;introsort;10000;prefix_95%;43;0.112200;1
trial;introsort;10000;prefix_95%;44;0.082300;1
trial;introsort;10000;prefix_95%;45;0.081400;1
trial;introsort;10000;prefix_95%;46;0.084600;1
trial;introsort;10000;prefix_95%;47;0.084400;1
trial;introsort;10000;prefix_95%;48;0.082100;1
trial;introsort;10000;prefix_95%;49;0.082500;1
trial;introsort;10000;prefix_95%;50;0.083800;1
trial;introsort;10000;prefix_95%;51;0.084200;1
trial;introsort;10000;prefix_95%;52;0.082400;1
trial;introsort;10000;prefix_95%;53;0.089400;1
trial;introsort;10000;prefix_95%;54;0.082600;1
trial;introsort;10000;prefix_95%;55;0.166900;1
trial;introsort;10000;prefix_95%;56;0.154100;1
trial;introsort;10000;prefix_95%;57;0.167800;1
trial;introsort;10000;prefix_95%;58;0.171500;1
trial;introsort;10000;prefix_95%;59;0.080400;1
trial;introsort;10000;prefix_95%;60;0.079500;1
trial;introsort;10000;prefix_95%;61;0.079700;1
trial;introsort;10000;prefix_95%;62;0.105500;1
trial;introsort;10000;prefix_95%;63;0.169600;1
trial;introsort;10000;prefix_95%;64;0.145800;1
trial;introsort;10000;prefix_95%;65;0.184700;1
trial;introsort;10000;prefix_95%;66;0.237700;1
trial;introsort;10000;prefix_95%;67;0.251200;1
trial;introsort;10000;prefix_95%;68;0.239600;1
trial;introsort;10000;prefix_95%;69;0.117200;1
trial;introsort;10000;prefix_95%;70;0.084900;1
trial;introsort;10000;prefix_95%;71;0.086700;1
trial;introsort;10000;prefix_95%;72;0.086700;1
trial;introsort;10000;prefix_95%;73;0.085900;1
trial;introsort;10000;prefix_95%;74;0.089200;1
trial;introsort;10000;prefix_95%;75;0.095300;1
trial;introsort;10000;prefix_95%;76;0.082700;1
trial;introsort;10000;prefix_95%;77;0.082200;1
trial;introsort;10000;prefix_95%;78;0.109700;1
trial;introsort;10000;prefix_95%;79;0.092300;1
trial;introsort;10000;prefix_95%;80;0.084400;1
trial;introsort;10000;prefix_95%;81;0.084800;1
trial;introsort;10000;prefix_95%;82;0.083100;1
trial;introsort;10000;prefix_95%;83;0.081400;1
trial;introsort;10000;prefix_95%;84;0.090800;1
trial;introsort;10000;prefix_95%;85;0.080600;1
trial;introsort;10000;prefix_95%;86;0.080500;1
trial;introsort;10000;prefix_95%;87;0.079400;1
trial;introsort;10000;prefix_95%;88;0.078200;1
trial;introsort;10000;prefix_95%;89;0.080400;1
trial;introsort;10000;prefix_95%;90;0.088700;1
trial;introsort;10000;prefix_95%;91;0.078200;1
trial;introsort;10000;prefix_95%;92;0.080700;1
trial;introsort;10000;prefix_95%;93;0.139000;1
